75.900000 0.782951 0.497868
76.000000 0.783451 0.495812
76.100000 0.783942 0.493754
76.200000 0.784394 0.491695
76.300000 0.784815 0.489635
76.400000 0.785199 0.487574
76.500000 0.785554 0.485511
76.600000 0.785869 0.483448
76.700000 0.786166 0.481383
76.800000 0.786436 0.479318
76.900000 0.786656 0.477252
77.000000 0.786864 0.475185
77.100000 0.787036 0.473118
77.200000 0.787171 0.471050
77.300000 0.787272 0.468982
77.400000 0.787352 0.466914
77.500000 0.787404 0.464845
77.600000 0.787418 0.462777
77.700000 0.787389 0.460708
77.800000 0.787335 0.458640
77.900000 0.787262 0.456572
78.000000 0.787151 0.454504
78.100000 0.787006 0.452437
78.200000 0.786843 0.450370
78.300000 0.786620 0.448304
78.400000 0.786377 0.446238
78.500000 0.786120 0.444174
78.600000 0.785812 0.442110
78.700000 0.785479 0.440047
78.800000 0.785132 0.437985
78.900000 0.784735 0.435925
79.000000 0.784315 0.433865
79.100000 0.783854 0.431807
79.200000 0.783369 0.429751
79.300000 0.782860 0.427696
79.400000 0.782317 0.425643
79.500000 0.781745 0.423591
79.600000 0.781135 0.421542
79.700000 0.780516 0.419494
79.800000 0.779855 0.417448
79.900000 0.779145 0.415405
80.000000 0.778424 0.413363
80.100000 0.777676 0.411324
80.200000 0.776897 0.409287
80.300000 0.776092 0.407253
80.400000 0.775237 0.405221
80.500000 0.774364 0.403192
80.600000 0.773475 0.401166
80.700000 0.772538 0.399142
80.800000 0.771597 0.397122
80.900000 0.770606 0.395104
81.000000 0.769611 0.393089
81.100000 0.768569 0.391078
81.200000 0.767512 0.389070
81.300000 0.766421 0.387065
81.400000 0.765301 0.385064
81.500000 0.764155 0.383066
81.600000 0.762984 0.381071
81.700000 0.761787 0.379080
81.800000 0.760573 0.377093
81.900000 0.759338 0.375110
82.000000 0.758043 0.373131
82.100000 0.756760 0.371156
82.200000 0.755408 0.369184
82.300000 0.754069 0.367217
82.400000 0.752691 0.365255
82.500000 0.751307 0.363296
82.600000 0.749879 0.361341
82.700000 0.748445 0.359392
82.800000 0.746958 0.357446
82.900000 0.745463 0.355505
83.000000 0.743946 0.353569
83.100000 0.742412 0.351638
83.200000 0.740851 0.349711
83.300000 0.739273 0.347789
83.400000 0.737675 0.345872
83.500000 0.736043 0.343960
83.600000 0.734378 0.342053
83.700000 0.732725 0.340151
83.800000 0.731028 0.338255
83.900000 0.729317 0.336363
84.000000 0.727593 0.334477
84.100000 0.725841 0.332596
84.200000 0.724066 0.330721
84.300000 0.722279 0.328851
84.400000 0.720477 0.326987
84.500000 0.718652 0.325128
84.600000 0.716791 0.323275
